customer_id,signup_date,home_city,segment,age,household_size,income_band,acquisition_channel,propensity_score
C005113,6/28/2022,Mymensingh,Renter-to-Owner,26,5,Low,Organic,0.566
C005114,1/29/2023,Rangpur,Renter-to-Owner,46,1,Low,Broker Network,0.455
C005115,12/23/2022,Khulna,End-User,40,2,,Organic,0.566
C005116,10/20/2022,Chattogram,Business Buyer,34,2,Mid,Facebook,0.512
C005117,11/9/2022,Sylhet,Investor,36,4,Low,Facebook,0.452
C005118,2/17/2024,Rangpur,Investor,37,5,Upper-Mid,Organic,0.909
C005119,4/24/2022,Barishal,Renter-to-Owner,26,4,Mid,Paid Search,0.567
C005120,11/27/2022,Mymensingh,End-User,31,2,Mid,Facebook,0.54
C005121,5/14/2023,Rajshahi,End-User,37,3,Mid,Organic,0.581
C005122,7/30/2023,Chattogram,End-User,30,3,Upper-Mid,Organic,0.685
C005123,7/27/2024,Khulna,End-User,21,4,Low,Organic,0.432
C005124,9/11/2024,Barishal,Renter-to-Owner,37,3,Upper-Mid,Facebook,0.73
C005125,11/14/2022,Dhaka,Investor,42,2,Low,Email,0.658
C005126,7/29/2023,Dhaka,End-User,44,4,Lower-Mid,Broker Network,0.489
C005127,1/24/2022,Sylhet,End-User,39,5,Lower-Mid,Paid Search,0.434
C005128,10/20/2023,Chattogram,Renter-to-Owner,41,3,Mid,Referral,0.687
C005129,6/12/2022,Barishal,Renter-to-Owner,43,4,Upper-Mid,Marketplace,0.617
C005130,3/20/2022,Dhaka,End-User,,2,Mid,Facebook,0.607
C005131,12/18/2023,Chattogram,Renter-to-Owner,18,1,Lower-Mid,Marketplace,0.465
C005132,7/9/2022,Dhaka,End-User,44,1,Mid,Broker Network,0.567
C005133,5/24/2023,Sylhet,Renter-to-Owner,26,4,High,Organic,0.844
C005134,4/18/2022,Barishal,Investor,24,3,Low,Facebook,0.575
C005135,3/5/2024,Chattogram,End-User,24,4,Lower-Mid,Marketplace,0.462
C005136,3/26/2024,Chattogram,End-User,56,3,Mid,Organic,0.589
C005137,9/5/2023,Dhaka,End-User,38,5,,Organic,0.732
C005138,6/10/2024,Sylhet,Investor,25,5,Low,Paid Search,0.576
C005139,4/11/2023,Mymensingh,End-User,28,3,Low,Organic,0.41
C005140,7/18/2022,Barishal,End-User,34,2,Mid,Organic,0.744
C005141,6/11/2022,Dhaka,End-User,,1,Upper-Mid,Facebook,0.538
C005142,8/22/2022,Rajshahi,End-User,37,6,Lower-Mid,Broker Network,0.634
C005143,8/2/2022,Dhaka,End-User,26,2,Mid,Organic,0.44
C005144,12/11/2022,Dhaka,Renter-to-Owner,37,2,Upper-Mid,Email,0.678
C005145,8/17/2022,Dhaka,End-User,28,4,Low,Marketplace,0.226
C005146,9/23/2023,Dhaka,End-User,43,2,Lower-Mid,Facebook,0.321
C005147,6/8/2022,Dhaka,Business Buyer,35,4,Lower-Mid,Marketplace,0.606
C005148,10/25/2023,Barishal,End-User,27,3,Mid,Facebook,0.543
C005149,12/23/2022,Dhaka,End-User,40,5,Mid,Organic,0.551
C005150,1/3/2024,Barishal,End-User,37,5,Upper-Mid,Organic,0.811
C005151,7/1/2023,Mymensingh,Business Buyer,30,5,Mid,Facebook,0.741
C005152,8/22/2024,Khulna,Investor,41,4,Lower-Mid,Marketplace,0.636
C005153,4/14/2023,Khulna,End-User,40,3,Lower-Mid,Organic,0.365
C005154,11/11/2022,Barishal,Investor,45,2,Lower-Mid,Facebook,0.707
C005155,9/21/2023,Dhaka,Renter-to-Owner,40,3,Mid,Broker Network,0.611
C005156,12/4/2023,Chattogram,End-User,32,6,High,Marketplace,0.713
C005157,4/14/2023,Khulna,Business Buyer,19,3,Lower-Mid,Marketplace,0.634
C005158,8/20/2023,Rangpur,End-User,36,4,Mid,Organic,0.568
C005159,5/17/2023,Barishal,Investor,37,6,Low,Organic,0.732
C005160,11/23/2022,Rangpur,End-User,34,4,Mid,Organic,0.57
C005161,12/1/2022,Sylhet,Business Buyer,18,3,Mid,Paid Search,0.713
C005162,8/25/2024,Khulna,End-User,40,5,Mid,Email,0.62
C005163,12/21/2023,Rangpur,Investor,26,3,High,Referral,0.95
C005164,4/12/2022,Rangpur,Renter-to-Owner,40,4,High,Marketplace,0.9
C005165,10/22/2024,Khulna,End-User,49,4,Mid,Facebook,0.454
C005166,1/29/2024,Mymensingh,Investor,32,3,Upper-Mid,Facebook,0.709
C005167,2/23/2022,Rangpur,End-User,38,4,Mid,Paid Search,0.514
C005168,2/15/2024,Khulna,End-User,34,6,Mid,Facebook,0.763
C005169,9/21/2023,Dhaka,End-User,39,3,Low,Broker Network,0.518
C005170,9/2/2024,Dhaka,End-User,35,5,High,Referral,0.736
C005171,6/6/2023,Barishal,End-User,29,3,High,Broker Network,0.712
C005172,7/7/2023,Dhaka,Renter-to-Owner,26,6,Mid,Email,0.629
C005173,12/2/2022,Chattogram,End-User,48,3,Lower-Mid,Organic,0.532
C005174,12/9/2022,Rajshahi,End-User,38,3,Low,Paid Search,0.421
C005175,10/21/2023,Rangpur,End-User,41,6,Low,Referral,0.505
C005176,6/1/2024,Rangpur,End-User,38,6,Upper-Mid,Facebook,0.696
C005177,8/7/2024,Barishal,End-User,43,5,Lower-Mid,Organic,0.67
C005178,4/1/2024,Chattogram,End-User,26,2,Mid,Organic,0.589
C005179,10/13/2023,Dhaka,Business Buyer,35,4,Lower-Mid,Marketplace,0.553
C005180,6/18/2023,Rajshahi,End-User,39,4,Mid,Email,0.531
C005181,12/29/2022,Dhaka,Investor,46,3,Mid,Paid Search,0.718
C005182,3/29/2024,Khulna,End-User,58,5,Upper-Mid,Referral,0.73
C005183,12/6/2022,Mymensingh,End-User,38,3,Mid,Organic,0.651
C005184,10/13/2022,Khulna,End-User,28,2,Lower-Mid,Organic,0.648
C005185,7/14/2024,Rajshahi,Renter-to-Owner,23,2,Low,Paid Search,0.383
C005186,9/21/2023,Sylhet,Renter-to-Owner,26,6,Upper-Mid,Paid Search,0.719
C005187,1/13/2023,Rangpur,End-User,27,3,Upper-Mid,Marketplace,0.543
C005188,7/11/2024,Chattogram,End-User,18,3,Lower-Mid,Organic,0.542
C005189,10/23/2024,Khulna,Investor,28,2,Lower-Mid,Facebook,0.844
C005190,12/5/2022,Dhaka,End-User,40,5,Mid,Email,0.549
C005191,7/10/2023,Rajshahi,End-User,35,2,,Organic,0.796
C005192,5/31/2023,Dhaka,Renter-to-Owner,32,2,Mid,Facebook,0.523
C005193,1/18/2024,Khulna,End-User,,3,Low,Paid Search,0.333
C005194,10/10/2024,Barishal,Investor,43,4,High,Organic,0.933
C005195,8/8/2023,Dhaka,End-User,39,5,Mid,Paid Search,0.554
C005196,4/30/2024,Khulna,Investor,34,3,Mid,Broker Network,0.768
C005197,9/27/2023,Dhaka,Business Buyer,18,6,Low,Facebook,0.541
C005198,8/3/2024,Dhaka,Renter-to-Owner,30,3,Low,Organic,0.28
C005199,3/8/2023,Dhaka,Renter-to-Owner,38,2,Low,Facebook,0.342
C005200,2/15/2023,Dhaka,Renter-to-Owner,34,2,Lower-Mid,Broker Network,0.712
C005201,3/27/2023,Mymensingh,Investor,36,3,High,Referral,0.867
C005202,11/28/2024,Mymensingh,Renter-to-Owner,40,2,Mid,Marketplace,0.571
C005203,10/14/2023,Sylhet,Renter-to-Owner,35,5,High,Broker Network,0.859
C005204,6/12/2022,Rajshahi,End-User,40,2,Mid,Organic,0.596
C005205,2/13/2022,Barishal,End-User,26,4,Low,Organic,0.362
C005206,7/8/2023,Rangpur,End-User,23,2,,Facebook,0.556
C005207,5/8/2024,Khulna,Renter-to-Owner,38,2,Mid,Facebook,0.657
C005208,5/26/2023,Dhaka,Investor,40,5,Upper-Mid,Facebook,0.752
C005209,8/21/2023,Sylhet,Renter-to-Owner,39,6,Mid,Referral,0.723
C005210,5/1/2024,Mymensingh,Business Buyer,35,5,Lower-Mid,Paid Search,0.649
C005211,7/5/2023,Dhaka,Business Buyer,31,2,Mid,Marketplace,0.746
C005212,8/26/2024,Chattogram,Investor,36,2,Mid,Facebook,0.75
C005213,11/12/2023,Chattogram,End-User,37,6,Mid,Broker Network,0.717
C005214,2/19/2024,Chattogram,End-User,38,3,Low,Facebook,0.354
C005215,4/13/2024,Sylhet,End-User,57,2,Lower-Mid,Referral,0.451
C005216,10/31/2023,Chattogram,Investor,26,5,Upper-Mid,Marketplace,0.793
C005217,2/23/2022,Mymensingh,Renter-to-Owner,63,4,Lower-Mid,Organic,0.677
C005218,4/1/2023,Barishal,Investor,23,4,Mid,Facebook,0.649
C005219,5/31/2022,Dhaka,End-User,37,1,Lower-Mid,Referral,0.351
C005220,6/29/2023,Barishal,Business Buyer,23,3,Lower-Mid,Email,0.637
C005221,6/2/2022,Barishal,End-User,37,5,Lower-Mid,Referral,0.494
C005222,6/27/2023,Khulna,Business Buyer,43,3,Low,Paid Search,0.68
C005223,1/2/2023,Khulna,End-User,34,5,Lower-Mid,Referral,0.551
C005224,1/22/2022,Rangpur,End-User,43,2,Mid,Referral,0.719
C005225,5/14/2022,Chattogram,Investor,30,4,,Organic,0.671
C005226,6/21/2023,Dhaka,End-User,18,6,Lower-Mid,Referral,0.578
C005227,3/26/2022,Chattogram,End-User,40,2,Mid,Facebook,0.55
C005228,7/1/2024,Dhaka,Renter-to-Owner,34,4,Mid,Paid Search,0.72
C005229,3/19/2024,Sylhet,Business Buyer,30,4,Lower-Mid,Paid Search,0.595
C005230,1/27/2024,Dhaka,Investor,30,4,,Broker Network,0.818
C005231,7/3/2022,Rajshahi,Investor,38,3,Lower-Mid,Organic,0.793
C005232,4/28/2024,Chattogram,End-User,27,3,Mid,Paid Search,0.483
C005233,11/8/2023,Rangpur,End-User,37,4,Low,Broker Network,0.345
C005234,2/21/2023,Khulna,End-User,45,4,Lower-Mid,Organic,0.506
C005235,1/1/2022,Mymensingh,End-User,53,2,Lower-Mid,Organic,0.484
C005236,7/18/2023,Rangpur,End-User,47,5,Upper-Mid,Marketplace,0.611
C005237,4/28/2024,Dhaka,End-User,35,3,Low,Facebook,0.297
C005238,2/5/2022,Sylhet,Investor,36,2,Mid,Paid Search,0.83
C005239,2/26/2022,Dhaka,Renter-to-Owner,30,3,Mid,Organic,0.758
C005240,2/13/2023,Rangpur,End-User,30,3,Lower-Mid,Organic,0.576
C005241,6/30/2023,Rajshahi,End-User,42,3,Lower-Mid,Broker Network,0.549
C005242,5/21/2023,Dhaka,End-User,31,2,Low,Paid Search,0.222
C005243,3/31/2023,Dhaka,End-User,37,4,Lower-Mid,Organic,0.519
C005244,9/30/2022,Chattogram,Renter-to-Owner,25,5,Upper-Mid,Marketplace,0.749
C005245,3/5/2022,Barishal,End-User,46,4,,Referral,0.557
C005246,2/3/2022,Barishal,Renter-to-Owner,31,2,Lower-Mid,Broker Network,0.544
C005247,4/16/2022,Dhaka,End-User,44,3,Lower-Mid,Referral,0.634
C005248,1/6/2024,Chattogram,End-User,28,4,Mid,Marketplace,0.555
C005249,4/17/2024,Chattogram,End-User,27,1,,Paid Search,0.243
C005250,4/9/2023,Rajshahi,End-User,46,2,Lower-Mid,Organic,0.502
C005251,3/24/2022,Dhaka,End-User,28,2,Low,Organic,0.363
C005252,3/20/2023,Chattogram,End-User,20,4,,Organic,0.631
C005253,11/16/2024,Rangpur,Investor,25,7,Mid,Email,0.844
C005254,9/24/2022,Chattogram,End-User,42,2,Low,Referral,0.474
C005255,6/8/2023,Sylhet,Investor,41,5,Mid,Organic,0.759
C005256,7/28/2023,Khulna,End-User,27,3,Upper-Mid,Organic,0.626
C005257,12/18/2022,Chattogram,End-User,28,2,Lower-Mid,Referral,0.565
C005258,4/12/2023,Rajshahi,Business Buyer,40,6,High,Paid Search,0.815
C005259,5/18/2023,Dhaka,Investor,46,7,,Broker Network,0.746
C005260,5/21/2023,Dhaka,Investor,33,4,Upper-Mid,Marketplace,0.744
C005261,2/5/2024,Mymensingh,End-User,39,4,Upper-Mid,Broker Network,0.63
C005262,9/12/2023,Rangpur,Investor,42,4,Mid,Organic,0.71
C005263,2/26/2022,Sylhet,End-User,53,4,Mid,Referral,0.576
C005264,1/7/2022,Dhaka,Investor,24,4,Low,Facebook,0.724
C005265,3/14/2023,Dhaka,Business Buyer,28,5,Low,Email,0.461
C005266,8/25/2024,Dhaka,Renter-to-Owner,29,6,Lower-Mid,Organic,0.542
C005267,2/9/2022,Mymensingh,End-User,41,3,Upper-Mid,Broker Network,0.594
C005268,3/17/2022,Barishal,Business Buyer,32,4,Lower-Mid,Facebook,0.545
C005269,12/26/2023,Khulna,End-User,37,4,Lower-Mid,Facebook,0.424
C005270,4/26/2023,Mymensingh,Business Buyer,35,5,Low,Paid Search,0.597
C005271,9/3/2022,Dhaka,End-User,34,7,Lower-Mid,Organic,0.478
C005272,8/10/2022,Khulna,Business Buyer,35,5,Lower-Mid,Broker Network,0.629
C005273,12/10/2023,Dhaka,End-User,43,5,High,Organic,0.61
C005274,7/13/2023,Chattogram,End-User,25,5,Low,Paid Search,0.301
C005275,11/12/2023,Mymensingh,Business Buyer,33,5,Low,Facebook,0.567
C005276,10/26/2022,Rangpur,End-User,23,7,Low,Paid Search,0.302
C005277,7/16/2023,Dhaka,End-User,36,2,Mid,Referral,0.681
C005278,7/5/2024,Dhaka,Investor,32,4,Mid,Paid Search,0.666
C005279,12/4/2022,Rajshahi,Investor,44,1,Low,Facebook,0.536
C005280,2/27/2023,Dhaka,End-User,34,5,Lower-Mid,Organic,0.647
C005281,6/24/2022,Khulna,End-User,30,4,Lower-Mid,Facebook,0.49
C005282,11/12/2023,Rajshahi,End-User,32,3,Low,Facebook,0.194
C005283,2/4/2022,Dhaka,Renter-to-Owner,50,1,Upper-Mid,Email,0.95
C005284,9/23/2022,Dhaka,Investor,20,4,Mid,Organic,0.717
C005285,1/31/2024,Dhaka,Renter-to-Owner,28,4,Lower-Mid,Paid Search,0.669
C005286,1/21/2022,Mymensingh,End-User,34,4,Mid,Paid Search,0.504
C005287,11/20/2024,Chattogram,Renter-to-Owner,28,3,Lower-Mid,Organic,0.482
C005288,3/7/2023,Rajshahi,Renter-to-Owner,38,3,Low,Paid Search,0.404
C005289,3/2/2023,Chattogram,Business Buyer,33,4,Mid,Marketplace,0.608
C005290,7/26/2023,Sylhet,Investor,36,3,Mid,Paid Search,0.696
C005291,11/13/2023,Dhaka,End-User,35,5,Lower-Mid,Paid Search,0.455
C005292,5/5/2023,Dhaka,Business Buyer,33,4,Lower-Mid,Marketplace,0.608
C005293,7/31/2024,Sylhet,Renter-to-Owner,22,1,Lower-Mid,Broker Network,0.674
C005294,10/22/2024,Sylhet,Investor,36,4,Lower-Mid,Paid Search,0.667
C005295,8/2/2022,Dhaka,End-User,18,4,Lower-Mid,Broker Network,0.496
C005296,1/24/2024,Chattogram,Renter-to-Owner,28,6,Mid,Referral,0.632
C005297,11/17/2022,Mymensingh,End-User,38,5,Low,Email,0.368
C005298,11/27/2024,Dhaka,End-User,,3,Mid,Organic,0.56
C005299,9/28/2022,Dhaka,Renter-to-Owner,55,6,High,Facebook,0.64
C005300,11/11/2022,Chattogram,End-User,30,2,Low,Broker Network,0.614
C005301,2/1/2024,Dhaka,End-User,26,4,Mid,Marketplace,0.549
C005302,4/21/2024,Rajshahi,End-User,39,5,Lower-Mid,Referral,0.55
C005303,5/18/2022,Sylhet,End-User,51,6,Mid,Organic,0.697
C005304,8/16/2023,Khulna,End-User,48,6,Upper-Mid,Marketplace,0.403
C005305,1/4/2023,Rajshahi,End-User,25,5,Upper-Mid,Facebook,0.779
C005306,10/15/2023,Chattogram,End-User,33,4,Lower-Mid,Facebook,0.361
C005307,8/17/2023,Barishal,Renter-to-Owner,42,4,Mid,Paid Search,0.539
C005308,11/16/2024,Dhaka,Renter-to-Owner,42,4,Mid,Broker Network,0.607
C005309,9/22/2024,Chattogram,Renter-to-Owner,39,3,Mid,Facebook,0.669
C005310,11/29/2023,Sylhet,End-User,30,4,Upper-Mid,Marketplace,0.782
C005311,12/26/2023,Chattogram,End-User,39,6,Mid,Facebook,0.651
C005312,8/16/2024,Dhaka,Renter-to-Owner,42,5,Low,Organic,0.461
C005313,7/15/2022,Chattogram,Investor,26,6,Lower-Mid,Broker Network,0.546
C005314,2/13/2024,Sylhet,End-User,46,2,Upper-Mid,Organic,0.647
C005315,4/3/2024,Dhaka,Investor,43,3,Low,Paid Search,0.519
C005316,5/16/2022,Sylhet,End-User,27,4,Mid,Marketplace,0.398
C005317,7/28/2024,Barishal,End-User,42,5,Mid,Marketplace,0.577
C005318,1/16/2024,Rajshahi,End-User,41,4,Upper-Mid,Broker Network,0.66
C005319,1/6/2023,Dhaka,End-User,42,5,Upper-Mid,Organic,0.72
C005320,6/1/2023,Barishal,Investor,48,5,Low,Broker Network,0.669
C005321,6/6/2023,Dhaka,End-User,34,2,Mid,Facebook,0.575
C005322,9/6/2024,Rangpur,End-User,37,5,Upper-Mid,Facebook,0.595
C005323,10/30/2024,Sylhet,Renter-to-Owner,18,5,Low,Facebook,0.551
C005324,5/10/2024,Dhaka,Renter-to-Owner,44,4,Mid,Facebook,0.551
C005325,11/27/2023,Barishal,Business Buyer,43,1,Mid,Paid Search,0.619
C005326,4/22/2022,Khulna,Investor,46,3,Lower-Mid,Facebook,0.611
C005327,9/2/2024,Chattogram,End-User,26,4,Lower-Mid,Organic,0.553
C005328,5/23/2022,Chattogram,End-User,43,3,Low,Email,0.445
C005329,6/27/2022,Rajshahi,End-User,43,5,Mid,Email,0.533
C005330,3/16/2022,Sylhet,Renter-to-Owner,28,5,Lower-Mid,Paid Search,0.494
C005331,10/7/2024,Rangpur,Renter-to-Owner,44,4,Lower-Mid,Marketplace,0.614
C005332,6/10/2023,Dhaka,End-User,38,4,Mid,Broker Network,0.475
C005333,9/9/2022,Rajshahi,End-User,19,4,Low,Email,0.61
C005334,3/28/2022,Sylhet,Business Buyer,39,4,,Email,0.576
C005335,3/16/2023,Sylhet,End-User,27,2,Low,Paid Search,0.354
C005336,2/11/2024,Khulna,Renter-to-Owner,19,3,Lower-Mid,Broker Network,0.59
C005337,11/26/2024,Chattogram,Renter-to-Owner,37,4,Lower-Mid,Organic,0.623
C005338,8/12/2023,Barishal,Investor,33,6,Mid,Marketplace,0.678
C005339,10/10/2023,Chattogram,Business Buyer,47,5,Lower-Mid,Facebook,0.587
C005340,6/10/2024,Dhaka,Renter-to-Owner,36,6,Low,Referral,0.445
C005341,8/19/2024,Khulna,Renter-to-Owner,41,2,Lower-Mid,Paid Search,0.472
C005342,10/26/2022,Dhaka,Investor,,3,Low,Organic,0.502
C005343,11/23/2024,Dhaka,Investor,43,6,Lower-Mid,Organic,0.721
C005344,7/8/2023,Dhaka,End-User,26,3,Low,Organic,0.416
C005345,9/18/2024,Sylhet,Investor,36,3,Low,Facebook,0.389
C005346,5/6/2022,Mymensingh,Investor,33,3,Mid,Paid Search,0.686
C005347,4/14/2022,Chattogram,End-User,40,6,Upper-Mid,Marketplace,0.608
C005348,7/31/2024,Dhaka,Investor,36,3,Low,Email,0.659
C005349,12/18/2023,Barishal,Renter-to-Owner,28,4,Mid,Facebook,0.487
C005350,7/6/2022,Dhaka,End-User,31,4,Low,Email,0.366
C005351,8/11/2024,Mymensingh,Investor,49,1,Lower-Mid,Facebook,0.542
C005352,4/20/2022,Khulna,End-User,19,4,Lower-Mid,Marketplace,0.498
C005353,12/29/2023,Dhaka,Investor,40,3,Low,Broker Network,0.557
C005354,8/7/2022,Khulna,Investor,45,5,Mid,Broker Network,0.822
C005355,3/17/2022,Chattogram,End-User,39,6,Low,Paid Search,0.341
C005356,5/9/2024,Barishal,End-User,52,3,Upper-Mid,Broker Network,0.524
C005357,6/22/2024,Dhaka,End-User,42,3,Mid,Broker Network,0.574
C005358,4/23/2022,Rangpur,End-User,37,7,Mid,Organic,0.505
C005359,4/10/2022,Barishal,End-User,30,3,Low,Organic,0.52
C005360,10/17/2023,Rangpur,End-User,38,2,Lower-Mid,Email,0.615
C005361,1/31/2022,Rangpur,End-User,40,5,Mid,Marketplace,0.581
C005362,3/6/2024,Dhaka,Renter-to-Owner,34,4,Lower-Mid,Referral,0.549
C005363,9/3/2024,Khulna,End-User,27,4,Mid,Organic,0.602
C005364,3/11/2024,Rangpur,Investor,23,7,Lower-Mid,Facebook,0.653
C005365,9/3/2022,Chattogram,End-User,36,2,Mid,Organic,0.687
C005366,7/22/2022,Dhaka,Renter-to-Owner,21,3,Mid,Email,0.615
C005367,12/27/2023,Dhaka,Investor,30,2,Lower-Mid,Organic,0.743
C005368,3/7/2022,Dhaka,End-User,18,4,Upper-Mid,Paid Search,0.486
C005369,7/28/2023,Rangpur,Renter-to-Owner,41,3,Mid,Facebook,0.609
C005370,4/24/2023,Chattogram,Investor,44,2,Low,Referral,0.581
C005371,3/4/2024,Sylhet,Business Buyer,35,5,Low,Marketplace,0.493
C005372,8/4/2022,Mymensingh,End-User,50,4,Mid,Facebook,0.437
C005373,3/23/2024,Dhaka,Renter-to-Owner,46,2,Mid,Organic,0.703
C005374,1/16/2024,Barishal,Renter-to-Owner,38,2,Upper-Mid,Organic,0.801
C005375,9/12/2022,Dhaka,Business Buyer,33,4,Mid,Referral,0.731
C005376,1/16/2023,Dhaka,End-User,31,2,Lower-Mid,Organic,0.441
C005377,3/12/2022,Dhaka,Renter-to-Owner,39,4,Low,Referral,0.566
C005378,4/25/2023,Chattogram,End-User,33,5,Mid,Facebook,0.645
C005379,10/5/2022,Chattogram,End-User,39,5,Mid,Facebook,0.674
C005380,5/1/2022,Chattogram,Renter-to-Owner,40,3,Upper-Mid,Paid Search,0.722
C005381,8/20/2023,Dhaka,End-User,32,4,Mid,Marketplace,0.552
C005382,8/29/2023,Dhaka,Renter-to-Owner,,2,Upper-Mid,Broker Network,0.625
C005383,4/2/2022,Sylhet,Investor,32,4,Mid,Facebook,0.825
C005384,7/17/2022,Dhaka,End-User,34,3,Mid,Facebook,0.334
C005385,3/30/2022,Barishal,Investor,25,2,,Paid Search,0.835
C005386,12/25/2023,Mymensingh,End-User,32,5,Mid,Paid Search,0.542
C005387,12/27/2022,Sylhet,Investor,53,1,Mid,Email,0.565
C005388,3/17/2022,Rajshahi,End-User,26,2,Upper-Mid,Facebook,0.627
C005389,7/24/2022,Rajshahi,Business Buyer,,2,,Organic,0.627
C005390,11/6/2024,Rajshahi,Renter-to-Owner,30,3,Upper-Mid,Marketplace,0.644
C005391,9/30/2022,Mymensingh,Renter-to-Owner,18,5,Mid,Facebook,0.568
C005392,12/31/2023,Mymensingh,Investor,39,5,Lower-Mid,Organic,0.708
C005393,5/15/2023,Chattogram,End-User,29,4,Lower-Mid,Organic,0.508
C005394,7/13/2022,Rajshahi,End-User,37,4,,Paid Search,0.332
C005395,11/24/2022,Barishal,Investor,43,4,Mid,Referral,0.852
C005396,1/16/2022,Dhaka,End-User,36,5,Low,Marketplace,0.33
C005397,3/7/2024,Khulna,Business Buyer,37,1,Low,Organic,0.687
C005398,12/23/2022,Rajshahi,Investor,26,5,Lower-Mid,Paid Search,0.719
C005399,6/17/2023,Sylhet,Business Buyer,40,3,Lower-Mid,Paid Search,0.658
C005400,6/12/2022,Chattogram,End-User,32,4,High,Facebook,0.829
C005401,5/28/2024,Dhaka,End-User,18,4,Mid,Broker Network,0.639
C005402,8/21/2022,Dhaka,End-User,41,5,Lower-Mid,Organic,0.498
C005403,8/27/2023,Khulna,Business Buyer,44,6,High,Marketplace,0.615
C005404,7/19/2024,Mymensingh,End-User,47,2,Lower-Mid,Paid Search,0.469
C005405,1/31/2024,Rangpur,Renter-to-Owner,54,5,High,Broker Network,0.948
C005406,10/6/2023,Chattogram,End-User,41,4,High,Referral,0.852
C005407,8/4/2024,Dhaka,Renter-to-Owner,39,3,Mid,Facebook,0.549
C005408,7/8/2022,Barishal,End-User,44,6,Mid,Email,0.565
C005409,10/24/2024,Sylhet,End-User,26,5,Upper-Mid,Referral,0.656
C005410,8/17/2023,Khulna,Renter-to-Owner,19,3,Lower-Mid,Broker Network,0.584
C005411,3/13/2023,Chattogram,Renter-to-Owner,30,5,Lower-Mid,Facebook,0.459
C005412,9/30/2022,Dhaka,End-User,45,4,Lower-Mid,Broker Network,0.605
C005413,3/5/2024,Barishal,Investor,28,3,,Organic,0.72
C005414,11/6/2024,Rajshahi,Renter-to-Owner,38,3,Low,Referral,0.541
C005415,1/6/2024,Chattogram,End-User,39,4,Upper-Mid,Email,0.574
C005416,2/4/2022,Mymensingh,Business Buyer,36,3,Low,Referral,0.547
C005417,5/16/2023,Rajshahi,End-User,23,4,Lower-Mid,Broker Network,0.398
C005418,2/20/2024,Mymensingh,Investor,,5,Lower-Mid,Marketplace,0.753
C005419,2/28/2023,Chattogram,End-User,30,4,Lower-Mid,Organic,0.469
C005420,4/4/2024,Chattogram,End-User,49,6,Upper-Mid,Referral,0.713
C005421,1/24/2024,Mymensingh,End-User,44,4,Upper-Mid,Email,0.516
C005422,3/13/2022,Mymensingh,Renter-to-Owner,31,5,,Organic,0.571
C005423,8/18/2023,Mymensingh,End-User,50,5,Mid,Organic,0.58
C005424,7/3/2022,Barishal,End-User,37,6,Upper-Mid,Paid Search,0.595
C005425,6/3/2023,Chattogram,End-User,19,6,Lower-Mid,Email,0.49
C005426,2/14/2023,Dhaka,Renter-to-Owner,33,1,Lower-Mid,Marketplace,0.671
C005427,5/10/2024,Chattogram,Renter-to-Owner,49,4,Lower-Mid,Marketplace,0.349
C005428,7/14/2024,Mymensingh,End-User,27,4,Lower-Mid,Facebook,0.508
C005429,5/7/2023,Chattogram,Business Buyer,33,4,Upper-Mid,Referral,0.87
C005430,7/27/2023,Barishal,Investor,22,3,,Organic,0.751
C005431,10/30/2023,Mymensingh,End-User,23,3,Lower-Mid,Marketplace,0.405
C005432,11/30/2023,Mymensingh,Renter-to-Owner,26,2,Low,Marketplace,0.52
C005433,11/9/2023,Mymensingh,End-User,23,4,Mid,Facebook,0.515
C005434,4/14/2024,Khulna,Investor,28,5,High,Organic,0.934
C005435,11/12/2024,Khulna,End-User,50,3,Upper-Mid,Marketplace,0.526
C005436,6/1/2024,Mymensingh,End-User,34,3,Mid,Email,0.493
C005437,5/24/2022,Dhaka,Investor,41,3,Mid,Marketplace,0.633
C005438,5/23/2023,Dhaka,Investor,44,2,Low,Facebook,0.621
C005439,5/7/2023,Mymensingh,Renter-to-Owner,24,3,Low,Paid Search,0.377
C005440,6/27/2023,Sylhet,End-User,27,4,Lower-Mid,Paid Search,0.354
C005441,7/18/2023,Khulna,End-User,41,5,Mid,Facebook,0.534
C005442,2/5/2024,Dhaka,Business Buyer,28,2,Upper-Mid,Marketplace,0.675
C005443,3/25/2023,Khulna,Renter-to-Owner,40,4,Upper-Mid,Organic,0.874
C005444,10/8/2022,Mymensingh,End-User,49,5,Lower-Mid,Referral,0.533
C005445,5/3/2023,Rajshahi,End-User,21,2,Lower-Mid,Marketplace,0.456
C005446,6/29/2024,Chattogram,Investor,31,5,Lower-Mid,Paid Search,0.667
C005447,11/28/2022,Khulna,End-User,32,3,Mid,Facebook,0.566
C005448,1/23/2022,Rangpur,Investor,29,5,Upper-Mid,Broker Network,0.917
C005449,11/6/2024,Mymensingh,Investor,29,3,Upper-Mid,Facebook,0.802
C005450,7/28/2022,Chattogram,Investor,30,4,Upper-Mid,Facebook,0.719
C005451,10/5/2023,Rajshahi,End-User,34,6,Mid,Broker Network,0.568
C005452,5/3/2024,Dhaka,End-User,35,4,Mid,Organic,0.605
C005453,10/20/2022,Chattogram,Investor,43,5,High,Broker Network,0.809
C005454,12/29/2022,Dhaka,Renter-to-Owner,34,4,Mid,Marketplace,0.432
C005455,10/27/2022,Khulna,Investor,44,3,Low,Organic,0.533
C005456,6/9/2022,Khulna,Renter-to-Owner,29,4,Lower-Mid,Organic,0.424
